NR,ID,Order,Date,Island,Location,Site,Altitude,Docility,docility_time,docility_obs,Net Number,band,ColoRS RiGht,ColoRS Left,Species,Sex,age,Plum,BP.CP,Beak LengthA,Beak LengthB,Beak LengthC,Beak DepthA,Beak DepthB,Beak DepthC,Beak WidthA,Beak WidthB,Beak WidthC,Head Length,Head Depth,Head Width,Tarsus,Wing Chord,TipA,TipB,TipC,SideA,SideB,SideC,Mass,Blood,By?,Feces,Feces.Notes,Pox.Notes,Molting.Notes,temperature,Photo,Page_data_sheet,Notes,Meanbeaklength,Meanbeakdepth,Meanbeakwidth,Meantip,Meanside,Year,Logitud,Latitud,Recapture,Recapture.1,Recapture.2,Recapture.3,Extra.notes,DataSource,Sex0,Species1,Species0,MedianTip,MedianSide,Plum0,blackness,BANDER,BANDFINAL,CAPTURE,STATUS,sex,AdultMale,Species2,Head Length_correction_2018,MedianBeakLength,MedianBeakDepth,MedianBeakWidth,Blood samples location,Blood sample types,Position_storage,Comments,DNA extraction who,DNA extraction date,DNA extraction protocol,Notes,DNA.Box_location,Box.number,Nano.Quant,Pico.Green.ng.ul,Comment.Pico.Green,RAD.Library,Genomic.analysis,unique_ID,Importation_permit_number_CFIA,Other_projects,Original.sort
,13616,,24-Feb-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF4197,,,,,,,,13.91,13.84,13.6,14.2,13.83,14.15,11.81,11.82,11.79,35.36,17.75,13.53,24.42,,,,,,,,,,EA,,,,,,,22,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13617,,24-Feb-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF4197,,,,,,,,14.06,13.18,14.05,13.04,13.38,13.37,11.77,11.92,11.88,35.78,15.86,17.43,24.45,,,,,,,,,,CB,,,,,,,22,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13618,,24-Feb-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,,LF4197,,,,,,,,13.97,13.85,13.84,14.31,13.94,13.92,11.93,11.93,12.14,34.86,16.79,15.66,24.82,,,,,,,,,,MKH,,,,,,,22,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13619,,24-Feb-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,3,AH0085,orange-silver,white-brown,fortis,f,ad,,2,13.17,13.27,13.29,14.22,14.35,14.33,11.32,11.47,11.37,34.52,18.02,14.85,21.79,70,,,,,,,26.1,y,JB,n,n,n,y,32.6,y,22,Large Morph,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13620,,24-Feb-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,5,LF4198,red+blue-silver,red+white-blue,fortis,f,juv,,,11.36,11.88,11.43,10.58,10.67,11.23,9.15,9.1,9.22,30.63,15.62,15.22,20.39,65,,,,,,,19,y,CB,n,n,n,n,35.1,y,22,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13621,,24-Feb-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,5,LF6100,silver,,parvulus,m,ad,1,3,7.42,7.66,7.26,7.19,6.72,6.72,6.26,6.37,6.37,25.98,11.38,13.54,20.59,63,,,,,,,11.6,y,AC,n,n,n,y,34,y,22,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13622,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,2,LF4196,,,scandens,f,ad,,2,14.65,14.63,14.61,9.28,9.28,9.2,8.2,8.19,8.22,37.19,15.39,12.38,22.44,69,,,,,,,21.1,y,EA,n,n,n,n,24.9,y,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13623,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,2,LF1330,,,scandens,f,ad,,4,15.9,15.65,15.48,9.59,8.82,8.71,8.12,7.53,7.83,38.43,14.34,14.54,22.41,67,,,,,,,22.4,y,PC,n,n,n,y,25.3,y,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13624,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,3,AH0100,orange-silver,yellow-red,fortis,,juv,,,10.58,10.6,10.42,9.52,9.32,9.62,8.6,8.07,8.28,30.22,14.57,14.91,20.28,60,,,,,,,18,y,AC,n,n,n,y,26.2,y,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13625,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,,AH0100,,,,,,,,11.44,11.43,11.44,9.98,9.92,9.84,8.99,8.99,8.96,31.98,13.4,13.63,20.47,61,,,,,,,,,MP,,,,,,,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13626,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,5,KGSK2061,brown-silver,green-brown,fortis,m,ad,4,1,12.18,11.09,12.47,12.12,12.25,12.4,9.84,10.62,10,32.74,15.33,15.58,23.37,,,,,,,,,,SS,,,,,28.8,,23,Recap with all colored bands. Bobbled,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13627,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,5,LF0398,red+white-silver,grey-red+blue,fortis,f,ad,,2,10.19,10.19,10.18,9.62,9.55,9.79,8.23,8.13,8.13,29.95,15.46,13,18.97,65,,,,,,,17.9,y,EA,n,n,n,y,28.4,y,23,recap with all colored bands,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13628,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,5,LF4193,,,scandens,m,ad,4,1,15.3,14.75,14.77,9.27,9.99,9.62,8.14,8.16,8.3,37.68,13.46,13.12,22.39,68,,,,,,,22.5,y,JB,n,n,n,y,29.2,y,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13629,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,4,LF6094,red+blue-silver,green-blue,fuliginosa,f,ad,,2,8.94,8.07,9.05,7.32,7.35,7.62,6.72,6.64,6.61,26.19,12.41,13.52,22.46,60,,,,,,,12.7,y,SS,n,n,n,n,29.9,y,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13630,,25-Feb-20,Santa Cruz,El Garrapatero,South Rohan,Lowland,NA,,,5,AH0084,white-silver,red+blue-red+blue,fortis,f,ad,,2,13.2,12.99,12.87,10.45,10.49,10.36,9.55,9.58,9.42,33.05,15.08,14.91,19.06,68,,,,,,,20.1,y,AC,n,n,n,n,36,y,23,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13631,,26-Feb-20,Santa Cruz,El Garrapatero,Rohan,Lowland,NA,,,5,AH0089,,,scandens,,juv,,,13.81,13.8,13.82,8.89,9.42,8.84,8.14,8.17,8.17,35.01,13.87,11.23,23.37,72,,,,,,,21.9,y,EA,n,n,n,y,29,y,24,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13632,,26-Feb-20,Santa Cruz,El Garrapatero,Rohan,Lowland,NA,,,5,LF4194,orange-silver,blue-blue,fortis,f,ad,,1,10.47,10.58,10.53,10.41,10.11,10.06,8.79,8.62,8.65,29.37,16.26,11.59,20.78,66,,,,,,,17.8,y,EA,n,n,n,n,29.1,y,24,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13633,,26-Feb-20,Santa Cruz,El Garrapatero,Rohan,Lowland,NA,,,2,JP5598,,,scandens,m,ad,4,2,15.87,15.67,15.79,9.98,9.89,9.86,8.55,8.53,8.55,38.35,13.74,12.43,21.6,68,,,,,,,21.1,y,JB,n,n,n,y,33.7,y,24,"recap B-S, Gr-Gr",,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13634,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF9202,white-silver,blue-red+white,fuliginosa,m,ad,1,1,8.14,7.98,7.86,6.65,6.59,6.71,5.96,5.95,6.04,26.52,12.4,12.86,18.42,60,,,,,,,13.5,y,AC,n,n,n,y,23.1,y,25,R2 toe missing & L4 toe missing,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13635,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4188,,,scandens,,juv,,,12.5,12.42,12.38,9.57,9.24,9.53,8.05,8.1,7.92,34.32,14.02,12.18,22.02,71,,,,,,,23.2,y,JB,n,n,n,y,23.8,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13636,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF9201,red-silver,orange-blue,fuliginosa,f,ad,,2,8.57,8.5,8.46,7.34,7.66,7.62,6.55,6.87,6.77,26.56,12.48,10.31,19.9,61,,,,,,,14.6,y,CA,n,n,n,y,24.5,y,25,missing R3 claw,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13637,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4199,,,scandens,,juv,,,12.83,12.63,12.6,7.54,7.82,7.92,7.77,7.47,7.66,35.81,13.63,14.26,20.7,67,,,,,,,21.6,y,AC,n,n,n,n,24.7,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13638,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4200,,,scandens,,juv,,,13.31,13.43,13.75,8.57,8.01,8.03,7.29,7.6,7.3,35.31,12.88,13.98,20.66,63,,,,,,,18.4,y,AC,n,n,n,y,24.8,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13639,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4184,brown-silver,blue-red+white,fortis,m,ad,3,1,12.98,12.75,12.76,12.05,12.58,12.52,9.91,10.05,10.05,31.27,16.78,15.1,22.29,73,,,,,,,22.5,y,EA,n,n,n,y,24.8,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13640,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF6096,green-silver,grey-red,fuliginosa,m,ad,4,1,9.31,9.57,9.1,7.36,7.45,7.26,6.52,6.66,6.18,27.42,13.02,11.69,19.79,63,,,,,,,13.4,y,JB,n,n,n,n,25.2,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13641,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4190,red+white-silver,brown-blue,fortis,f,ad,,2,13.92,13.88,13.54,12.75,12.98,13.16,11.49,11.61,11.38,35.83,16.86,16.85,21.55,76,,,,,,,25.5,y,AC,n,n,n,n,25.4,y,25,"large morph, on original data sheet registered as LF4198",,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13642,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,AH0093,green-silver,blue-red,fortis,f,juv,,,11.71,11.73,11.83,10.68,10.23,10.73,9.66,9.62,9.53,33.16,14.58,14.09,19.72,62,,,,,,,19.9,y,MKH,n,n,n,y,26.7,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13643,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4191,,,scandens,m,ad,3,1,13.81,13.91,13.77,8.49,8.77,8.62,7.55,7.54,7.64,33.59,15.32,11.37,21.47,64,,,,,,,21.1,y,EA,n,n,n,y,26.7,y,25,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13644,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4192,red+blue-silver,red+white-orange,fortis,m,ad,0,3,12.78,12.79,13.04,12.04,11.93,12.03,10.62,10.77,10.84,34.3,14.74,14.83,21.87,74,,,,,,,23.2,y,AC,n,n,n,y,27.5,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13645,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF6095,,,fuliginosa,,juv,,,,,,,,,,,,,,,,,,,,,,,,n,EA,,,,,,n,26,fly away,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13646,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,AH0091,grey-silver,yellow-green,fortis,f,ad,,1,12.71,12.79,12.79,12.49,12.87,12.19,10.79,10.49,10.68,35.11,17.09,16.9,22.1,67,,,,,,,23.2,y,MKH,n,n,n,y,27.6,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13647,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF6099,brown-silver,white-white,fuliginosa,f,ad,,3,8.76,8.88,8.6,7.7,7.72,7.41,6.94,7.09,7.02,26.39,13.83,11.87,19.99,62,,,,,,,14.8,y,EA,n,n,n,y,27.5,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13648,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4186,red-silver,red+white-blue,fortis,f,ad,,3,12.2,11.9,11.82,10.72,10.85,10.79,9.82,9.9,9.79,31.42,14.58,16.09,20.38,69,,,,,,,22.7,y,AC,n,n,n,n,27.4,y,26,L1 missing claw,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13649,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4195,red+blue-silver,yellow-grey,fortis,m,ad,0,3,11.24,11.01,11.03,10.26,10.24,10.03,9.22,9.16,9.42,32.02,13.71,14.77,21.58,68,,,,,,,20.6,y,AC,n,n,n,y,27.8,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13650,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,AH0090,white-silver,red-white,fortis,m,ad,4,3,11.26,11.32,11.37,10.1,9.59,9.7,9.31,9.36,9.51,32.16,14.52,12.15,22.02,71,,,,,,,20.9,y,MKH,n,n,y,n,28,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13651,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4187,red+white-silver,brown-blue,fortis,,juv,,,11.46,11.4,11.54,10.39,10.53,10.84,9.68,9.65,9.79,31.1,16.32,13.18,20.89,71,,,,,,,20.2,y,EA,n,n,n,y,28.1,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13652,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4179,red+white-silver,brown-brown,fortis,f,ad,,4,12.64,12.66,12.62,11.39,11.52,11.5,10.64,10.53,10.65,33.45,15.55,15.39,20.74,67,,,,,,,22.3,y,MP,n,n,n,y,28.3,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13653,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF6093,red+white-silver,grey-grey,fuliginosa,m,ad ,5,3,8.83,8.88,8.85,7.47,7.31,7.62,6.44,6.54,7.09,28.06,12.3,13.92,20.04,64,,,,,,,15.8,y,AC,n,n,n,y,28.3,y,26,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13654,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4185,brown-silver,grey-grey,fortis,f,ad,1,2,11.49,11.65,11.47,10.65,10.63,10.65,9.04,9.04,9.15,30.99,16.02,11.71,21.14,65,,,,,,,18.5,y,PC,n,n,n,y,28.9,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13655,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4181,brown-silver,red+blue-white,fortis,f,ad,,0,12.5,11.49,11.88,10.39,10.62,10.43,9.94,9.85,9.75,32.6,14.5,14.61,19.95,68,,,,,,,20.6,y,AC,n,n,n,y,29.1,y,27,L2 claw missing,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13656,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF6088,brown-silver,red-brown,fuliginosa,m,ad,4,3,8.75,8.78,8.68,7.33,7.26,7.3,6.81,6.82,6.78,28.75,11.97,11.06,20.21,65,,,,,,,15.1,y,MKH,n,n,n,y,29.7,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13657,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF6087,grey-silver,red+white-orange,fuliginosa,m,ad,4,3,8.42,8.69,8.57,6.88,7.01,6.95,6.55,6.85,7.03,28.4,11.81,13.25,18.93,61,,,,,,,13.2,y,AC,n,n,n,y,29.8,y,27,"R1 claw missing, R4 claw missing",,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13658,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4184,orange-silver,red+blue-white,fortis,f,ad,,4,11.85,11.95,11.91,10.49,10.04,10.11,8.8,8.77,8.74,31.51,13.49,12.98,20.23,68,,,,,,,,n,PC,n,n,n,y,29.9,n,27,released early,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13659,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4182,white-silver,white-grey,fortis,m,ad,1,1,11.59,11.61,11.39,12.44,12.46,12.83,9.82,9.78,9.66,32.26,14.86,12.08,21.73,69,,,,,,,21.6,y,JB,n,n,n,y,30.1,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13660,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4183,orange-silver,red+blue-green,fortis,f,ad,,1,11.62,11.42,11.39,10.37,10.29,10.15,8.92,9.19,9.09,31.53,14.81,15.46,21.54,65,,,,,,,19.4,n,PC,n,n,n,y,30.2,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13661,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,2,LF4174,yellow-silver,white-red,fortis,f,ad,,4,13.24,13.22,13.09,11.92,11.94,11.89,11.05,11.18,11.14,35.57,16.15,13.68,22.65,74,,,,,,,22.9,y,MKH,n,n,n,n,31.5,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13662,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4175,,,crassirostris,f,ad,,3,10.73,10.76,10.81,11.21,11.58,11.4,9.55,9.66,9.61,32.82,16.6,15.67,27.38,83,,,,,,,32.4,y,MP,n,n,n,y,32.5,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13663,,27-Feb-20,Santa Cruz,Academy Bay,,Lowland,NA,,,1,LF4177,red+white-silver,red+blue-green,fortis,m,ad,2,1,11.81,11.73,11.88,10.31,10.38,10.11,8.97,8.72,9.97,32.62,16.11,15.09,21.62,68,,,,,,,21.1,y,PC,n,n,n,y,33.6,y,27,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13664,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF9209,yellow-silver,grey-brown,fuliginosa,m,ad,4,2,9.92,9.83,9.73,7.47,7.46,7.33,7.28,7.28,7.23,29.24,13.56,13.612,19.98,63,,,,,,,15.2,y,MP,n,n,n,n,26.1,y,28,hybrid? Overhangning top mandible,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13665,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF9210,brown-silver,grey-yellow,fuliginosa,m,as,4,2,8.54,8.44,8.53,7.79,7.93,7.4,6.776,6.57,6.58,27.73,13.77,11.23,20.04,63,,,,,,,13.9,y,JB,n,n,n,y,26.6,y,28,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13666,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,3,LF9208,red-silver,yellow-red,fuliginosa,,juv,,,10.77,10.54,10.57,8.24,8.27,8.56,7.89,7.94,7.92,50.49,13.17,14.13,20.5,65,,,,,,,17.7,y,PC,n,n,n,y,26.7,y,28,hybrid? ,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13667,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF4165,red-silver,green-red+blue,fortis,f,ad,,4,12.03,12.59,12.28,10.72,10.63,10.81,9.16,8.94,9.05,31.6,13.98,12.95,21.73,65,,,,,,,19.2,y,JB,n,n,n,n,26.8,y,28,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13668,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,2,LF9207,,,parvulus,,juv,,,7.54,7.5,7.4,6.49,6.72,6.8,6.46,6.46,6.46,26.24,13.8,11.31,18.73,61,,,,,,,12.6,y,PC,n,n,n,y,26.9,y,28,little boi little blood,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13669,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,4,JP5813,red+blue-silver,green-white,fortis,m,ad,5,1,11.97,11.77,11.74,10.63,10.9,10.54,9.78,9.69,9.46,32.32,15.32,14.36,22.57,70,,,,,,,19.7,y,PC,n,n,n,y,27,y,28,"recap, old S Gr-W, found color comb on sheet and replaced missing color",,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13670,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,3,LF4166,green-silver,red+white-blue,fortis,,juv,,,11.03,11.02,11.07,9.18,9.08,9.36,8.6,8.59,8.52,29.54,15.01,11.9,20.99,66,,,,,,,19,y,EA,n,n,n,y,26.9,y,28,missing R2 toe + L4 nail,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13671,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF4176,red+white-silver,green-red,scandens,f,ad,,3,15.07,15.08,15.03,8.29,8.29,8.27,8.01,8.02,8.03,36.36,13.66,15.3,22.36,70,,,,,,,21.9,y,CB,n,n,n,n,28.3,y,28,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13672,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF4178,yellow-silver,red+white-blue,fortis,f,ad,,4,11.32,11.2,11.55,10.68,10.61,10.79,10.01,10.01,9.99,31.51,15.51,15.24,21.69,67,,,,,,,20.3,y,CB,n,n,n,y,28.5,y,28,missing L4 nail,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13673,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,2,LF4167,,,scandens,f,ad,,3,14.91,14.61,14.52,9.57,9.93,9.88,8.17,8.09,8,37.3,13.69,12.84,21.94,70,,,,,,,22.5,y,JB,n,n,n,y,29.5,y,28,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13674,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,1,LF5168,yellow-silver,yellow+green,fuliginosa,f,ad,,4,8.05,,,6.78,,,6.32,,,,,,19.24,61,,,,,,,12.1,n,MOB,y,,y,y,24.9,y,28,recap,8.05,6.78,6.32,,,2020,,,,,,,,,,,,,,,,,,,,,,,,8.05,6.78,6.32,,,,,,,,,,,,,,,,,,,
,13675,,28-Feb-20,Santa Cruz,El Garrapatero,Amon Sul,Lowland,NA,,,,JP9000,yellow+green-silver,orange-blue,fuliginosa,m,ad,5,1,8.6,,,7.49,,,6.73,,,,,,19.75,61,,,,,,,12.6,y,KML,,,y,n,,y,28,recap,8.6,7.49,6.73,,,2020,,,,,,,,,,,,,,,,,,,,,,,,8.6,7.49,6.73,RM (2019 Binder),BC,Binder_2019_P52,,,,,,,,,,,,,,,,
,13676,,2-Mar-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,2,LF4160,white-silver,blue-white,fortis,,juv,,,9.06,9.08,9.09,8.2,8.1,8.1,7.41,7.29,7.29,26.98,14.91,11.79,19.14,62,,,,,,,15.5,n,EA,n,n,n,y,26.8,y,29,small morph,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13677,,2-Mar-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,2,LF9206,white-silver,brown-orange,fuliginosa,f,ad,,3,7.94,8.02,8.1,7.9,7.54,7.86,6.77,6.82,6.67,26.87,11.48,11.99,18.23,61,,,,,,,14,y,JB,n,n,n,n,27.2,y,29,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13678,,2-Mar-20,Santa Cruz,El Garrapatero,Shire,Lowland,NA,,,2,LF4161,silver,,scandens,m,ad,4,2,14.41,14.4,14.39,10.09,9.76,9.6,8.81,9.09,8.98,35.04,15.55,11.3,23.14,68,,,,,,,21.2,y,EA,n,n,n,y,27.6,y,29,missing R1 and R3 claws,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
